ID;Title;URI;Erfasst
13730;Scrum Master;https://jobs.hdi.group/15874-scrum-master/job.html;2024-08-13
13651;SAP Entwickler:in;https://jobs.hdi.group/15843-sap-entwickler-in/job.html;2024-08-13
13234;Dual Promovierende:r;https://jobs.hdi.group/15253-dual-promovierende-r/job.html;2024-08-13
12394;Trainee Vertriebsunterstützung Komposit Firmen & Freie Berufe;https://jobs.hdi.group/13009-trainee-vertriebsunterstuetzung-komposit-firmen-freie-berufe/job.html;2024-08-13
12381;Trainee Versicherung / Vertrieb / Sales;https://jobs.hdi.group/12987-trainee-versicherung-vertrieb-sales/job.html;2024-08-13
12251;Frontend Developer:in;https://jobs.hdi.group/12770-frontend-developer-in/job.html;2024-08-13
14781;Sachbearbeiter:in Internationale Programme;https://jobs.hdi.group/18721-sachbearbeiter-in-internationale-programme/job.html;2024-10-03
14766;Security Engineer;https://jobs.hdi.group/18669-security-engineer/job.html;2024-10-03
14767;Volljurist:in Gesellschaftsrecht, Kapitalmarktrecht, M&A;https://jobs.hdi.group/18672-volljurist-in-gesellschaftsrecht-kapitalmarktrecht-m-a/job.html;2024-10-03
14763;Financial Analyst:in;https://jobs.hdi.group/18664-financial-analyst-in/job.html;2024-10-03
14757;Jurist:in als Regress-Manager:in in der industriellen Haftpflichtversicherung;https://jobs.hdi.group/18651-jurist-in-als-regress-manager-in-in-der-industriellen-haftpflichtversicherung/job.html;2024-10-03
14746;(Junior) Projekt Manager:in Industrieversicherung;https://jobs.hdi.group/18606-junior-projekt-manager-in-industrieversicherung/job.html;2024-10-03
14708;Actuarial Analyst:in;https://jobs.hdi.group/18584-actuarial-analyst-in/job.html;2024-10-03
14739;DevOps Engineer Java Identity-/Access-Management;https://jobs.hdi.group/18590-devops-engineer-java-identity-access-management/job.html;2024-10-03
14735;Executive Assistant to the CEO;https://jobs.hdi.group/18561-executive-assistant-to-the-ceo/job.html;2024-10-03
14701;(Senior) Process Expert;https://jobs.hdi.group/18448-senior-process-expert/job.html;2024-10-03
13668;Executive Assistant to the CFO;https://jobs.hdi.group/18465-executive-assistant-to-the-cfo/job.html;2024-10-03
14687;Portfolio & Strategie Manager:in für das Underwriting;https://jobs.hdi.group/18410-portfolio-strategie-manager-in-fuer-das-underwriting/job.html;2024-10-03
14661;Monitoring Specialist;https://jobs.hdi.group/18418-monitoring-specialist/job.html;2024-10-03
14659;Technical Accountant;https://jobs.hdi.group/18358-technical-accountant/job.html;2024-10-03
14656;Manager Group Sustainability;https://jobs.hdi.group/18349-manager-group-sustainability/job.html;2024-10-03
14619;DevOps Engineer - IT Specialist System Integration;https://jobs.hdi.group/18252-devops-engineer-it-specialist-system-integration/job.html;2024-10-03
14422;Spezialist:in Cyber Security;https://jobs.hdi.group/17779-spezialist-in-cyber-security/job.html;2024-10-03
14182;DevOps Engineer;https://jobs.hdi.group/17573-devops-engineer/job.html;2024-10-03
13531;Risk Engineer - Renewable Energies;https://jobs.hdi.group/17081-risk-engineer-renewable-energies/job.html;2024-10-03
14093;Strategic Underwriter Liability;https://jobs.hdi.group/16890-strategic-underwriter-liability/job.html;2024-10-03
13847;(Senior) Compliance Manager:in;https://jobs.hdi.group/16239-senior-compliance-manager-in/job.html;2024-10-03
14708;Actuarial Analyst:in ;https://jobs.hdi.group/18584-actuarial-analyst-in/job.html;2024-10-03
14739;DevOps Engineer Java Identity-/Access-Management ;https://jobs.hdi.group/18590-devops-engineer-java-identity-access-management/job.html;2024-10-03
14422;Spezialist:in Cyber Security ;https://jobs.hdi.group/17779-spezialist-in-cyber-security/job.html;2024-10-03
13531;Risk Engineer - Renewable Energies ;https://jobs.hdi.group/17081-risk-engineer-renewable-energies/job.html;2024-10-03
14093;Strategic Underwriter Liability ;https://jobs.hdi.group/16890-strategic-underwriter-liability/job.html;2024-10-03
13847;(Senior) Compliance Manager:in ;https://jobs.hdi.group/16239-senior-compliance-manager-in/job.html;2024-10-03
